company_name,group_name,size,corp_type,db_source,source_description
문정세무회계,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
문창,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
문화공감,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
문화프로덕션도모,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
뮤제오,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
뮤텍코리아,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
뮤트로닉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미가온푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미강엔지니어링,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미건도어테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미건에스티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미경산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광-케이아이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광금속,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광인더스트리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광축산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미광플랜트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미네랄하우스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미니게이트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미니레코드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미당,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도교역,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도물산,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도시,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도아트웍스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도지리정보,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미도컴퍼니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어그룹사람과숲,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어빌리지테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어이야기,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어젠,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미디어폴리텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미라지식품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미라클,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래E비젼,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래기계,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래기술,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래기전,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래로택,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래메탈테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래바이오텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래바이텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래보,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래브이씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래솔레어,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래써모텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래씰텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래아이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래아이엔텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래안테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래약품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래오토메이션,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래와도전,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래이앤아이,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래이앤지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래이에스씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래이피,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래인더스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래전자,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래전파공학연구소,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래주식회사농업회사법인,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래클,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래텔레콤(주)-고용,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래티엠에스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래티이씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래하이테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래하이텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래해양,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래화학,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미래환경플랜건축사사무소,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미러로이드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미르스타푸드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미르이즈,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미르컴,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미르크린,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미림미디어랩,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미림씨스콘,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미림아트텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미미월드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미봉하이텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미성씨앤씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미성휀스건설,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미소아이티,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미소정보기술,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미소찬,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미술과조형,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미스터블루,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미쓰윤,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미오소프트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미유테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미정,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미정화학,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미젠드,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미주강화,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미주산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미주엔비켐,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미주정밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미주파워텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미진산기,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미진식품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미진정공,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미진정밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미진화학공업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미첼,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미키코리아,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미트리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미트뱅크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미트벨리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미트클럽,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미포텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
미호이엔씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
믹시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민국레미콘,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민서코팅플렉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민성정밀,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민컴퍼니인터내셔널,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
민트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
밀레니엄옵티칼시스템,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
밀알오토캠프,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
밀양본차이나,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
밀테크,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바낙스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바다원,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바램,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바로산업,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바른로지스틱스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바른손,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바른약품,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바른종합관리,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바른컴퍼니,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바맥스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바스플렉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바우와우코리아,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바우텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이널씨,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이네르,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이빔,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오넷,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오닉랩,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오닉스,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오로제트,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오미스트테크놀로지,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오뷰텍,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오세상,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
바이오스트림,,중소기업,일반 사기업,KBE_DB,고용노동부 선정 강소기업 (2024년)
